Date,6701.T,6758.T,9983.T,7974.T,6702.T,6861.T,6367.T,9843.T,8113.T,6594.T
2023-05-31,1276.89892578125,2590.96923828125,31885.9140625,5680.51904296875,1726.7177734375,66780.15625,25545.263671875,3325.832763671875,1724.0010986328125,3382.807861328125
2023-06-01,1296.3936767578125,2640.189697265625,31934.701171875,5697.74365234375,1839.2662353515625,67400.671875,26276.228515625,3421.723388671875,1739.9129638671875,3399.380615234375
2023-06-02,1325.635498046875,2667.753173828125,32090.8125,5789.6123046875,1834.39404296875,68976.625,27170.697265625,3441.29296875,1791.2205810546875,3592.89306640625
2023-06-05,1335.18798828125,2728.786376953125,33329.95703125,5821.1923828125,1879.218505859375,70808.640625,27810.291015625,3363.014892578125,1796.416259765625,3607.0283203125
2023-06-06,1357.60693359375,2731.73974609375,33905.6171875,5856.599609375,1888.4757080078125,69932.03125,28411.412109375,3364.971923828125,1822.7196044921875,3607.0283203125
2023-06-07,1341.0364990234375,2678.58154296875,33183.59765625,5792.4833984375,1870.935791015625,68356.0859375,27161.080078125,3390.412109375,1770.7625732421875,3558.28515625
2023-06-08,1321.5416259765625,2634.283203125,32910.40234375,5725.49609375,1833.90673828125,65982.3515625,26757.126953125,3301.371337890625,1748.03125,3505.154296875
2023-06-09,1351.5633544921875,2690.39453125,34422.73828125,5835.54638671875,1849.498046875,67380.9921875,27781.435546875,3388.45556640625,1759.7216796875,3536.83740234375
2023-06-12,1346.689697265625,2717.9580078125,33944.640625,5862.34228515625,1859.7296142578125,68956.9140625,27690.068359375,3404.11083984375,1785.7001953125,3620.6767578125
2023-06-13,1356.8270263671875,2740.599609375,34930.10546875,5914.97412109375,1891.88623046875,69380.4453125,28089.2109375,3401.17529296875,1776.282958984375,3649.9228515625
2023-06-14,1372.6175537109375,2763.240966796875,36042.40234375,5892.00732421875,1916.2474365234375,69557.7421875,28257.5234375,3363.993408203125,1766.2161865234375,3698.17919921875
2023-06-15,1370.2783203125,2746.505859375,35681.3984375,5957.080078125,1859.7296142578125,69902.4765625,28445.076171875,3347.359375,1749.65478515625,3779.093505859375
2023-06-16,1352.733154296875,2710.0830078125,36305.83984375,5996.31591796875,1848.0362548828125,69922.1796875,28478.73828125,3374.756591796875,1763.618408203125,3843.9228515625
2023-06-19,1351.5633544921875,2691.379150390625,35788.71875,5963.779296875,1841.2152099609375,69035.7109375,28401.794921875,3302.349609375,1780.1796875,3907.28955078125
2023-06-20,1329.7293701171875,2704.17626953125,36120.45703125,5973.34814453125,1803.211669921875,68769.7734375,28223.861328125,3248.533447265625,1736.6656494140625,3870.731689453125
2023-06-21,1347.07958984375,2652.00244140625,36305.83984375,5944.64013671875,1798.3394775390625,68819.015625,28344.0859375,3274.9521484375,1738.6141357421875,3911.188720703125
2023-06-22,1344.5452880859375,2618.532470703125,36003.375,6046.07763671875,1822.213623046875,67794.6640625,28195.0078125,3246.57666015625,1766.541015625,3818.088134765625
2023-06-23,1321.1517333984375,2567.343017578125,35144.7578125,5961.86474609375,1807.596923828125,66918.0625,27521.751953125,3176.126220703125,1734.3924560546875,3748.38525390625
2023-06-26,1315.498291015625,2557.4990234375,34920.34765625,6018.326171875,1781.774169921875,66839.2578125,27473.6640625,3158.513916015625,1749.65478515625,3739.611328125
2023-06-27,1326.8050537109375,2525.998046875,34881.3203125,6116.892578125,1772.029541015625,65952.8046875,27603.50390625,3138.9443359375,1732.768798828125,3696.2294921875
2023-06-28,1342.5958251953125,2590.96923828125,35447.22265625,6239.3837890625,1800.288330078125,67804.5078125,27978.60546875,3189.8251953125,1743.809814453125,3817.11376953125
2023-06-29,1354.09765625,2569.31201171875,35271.59765625,6298.71484375,1826.5985107421875,67489.328125,28156.537109375,3176.126220703125,1749.3509521484375,3848.3095703125
2023-06-30,1357.8017578125,2552.5771484375,35827.74609375,6260.4375,1811.9818115234375,66829.40625,28146.91796875,3151.66455078125,1740.876220703125,3823.937744140625
2023-07-03,1377.4913330078125,2624.439208984375,35993.6171875,6303.5,1818.802978515625,68572.7890625,30046.46484375,3160.470947265625,1771.51513671875,3850.74658203125
2023-07-04,1369.888427734375,2597.85986328125,35739.9296875,6238.42724609375,1788.10791015625,67440.0859375,29277.02734375,3124.267333984375,1769.885498046875,3821.988037109375
2023-07-05,1365.0147705078125,2620.50146484375,34832.53125,6231.728515625,1779.824951171875,67380.9921875,29546.328125,3117.418212890625,1775.1005859375,3815.6513671875
2023-07-06,1369.1083984375,2588.015625,33983.67578125,6042.24951171875,1796.8778076171875,66021.734375,28560.490234375,3130.138427734375,1755.8697509765625,3727.42529296875
2023-07-07,1353.3179931640625,2560.45263671875,33720.234375,6077.65771484375,1778.8505859375,64977.69140625,27997.83984375,3097.848388671875,1759.1292724609375,3665.52099609375
2023-07-10,1334.992919921875,2525.998046875,33808.05078125,6033.6376953125,1754.9766845703125,64406.4140625,27646.78515625,3170.255615234375,1738.5947265625,3637.737060546875
2023-07-11,1322.711181640625,2495.481201171875,33788.53125,5987.703125,1764.2337646484375,64800.39453125,27598.6953125,3221.13623046875,1761.0849609375,3642.611328125
2023-07-12,1304.3863525390625,2451.182861328125,34012.94921875,6028.85302734375,1768.1317138671875,64367.015625,27290.921875,3359.101318359375,1743.809814453125,3590.455810546875
2023-07-13,1325.8304443359375,2561.436767578125,34588.61328125,6147.51513671875,1796.3907470703125,65598.2109375,27411.14453125,3373.778076171875,1738.920654296875,3682.09375
2023-07-14,1327.1949462890625,2533.873291015625,33866.5859375,6114.0224609375,1804.186279296875,65696.703125,27411.14453125,3389.43408203125,1736.638916015625,3721.576171875
2023-07-18,1343.9605712890625,2598.844482421875,33427.51953125,6086.27001953125,1796.3907470703125,66504.3671875,27459.236328125,3359.101318359375,1727.512451171875,3791.76708984375
2023-07-19,1352.34326171875,2609.6728515625,33895.859375,6156.12841796875,1793.46728515625,66986.9921875,27781.435546875,3327.789794921875,1722.29736328125,3838.56103515625
2023-07-20,1325.8304443359375,2574.23388671875,33329.95703125,6149.42919921875,1763.746826171875,65519.41796875,27382.29296875,3292.56494140625,1699.1552734375,3794.2041015625
2023-07-21,1330.119140625,2582.109375,33037.2421875,6141.77392578125,1774.9527587890625,65292.875,27382.29296875,3316.048095703125,1705.022216796875,4188.052734375
2023-07-24,1342.2059326171875,2611.6416015625,33788.53125,6230.77099609375,1790.5439453125,65667.1640625,27382.29296875,3336.59619140625,1706.9779052734375,4212.912109375
2023-07-25,1339.0869140625,2589.984375,33359.23046875,6165.69775390625,1796.3907470703125,65233.77734375,27805.484375,3324.8544921875,1700.4591064453125,4075.9423828125
2023-07-26,1345.5201416015625,2590.96923828125,33408.0078125,6028.85302734375,1811.00732421875,65273.17578125,27536.181640625,3322.8974609375,1717.082275390625,4051.082763671875
2023-07-27,1344.5452880859375,2600.813232421875,34061.73046875,6101.58203125,1835.368408203125,65548.9609375,27540.98828125,3381.606201171875,1729.4681396484375,4095.439697265625
2023-07-28,1326.4154052734375,2567.343017578125,34022.703125,6080.52880859375,1763.259521484375,65667.1640625,27468.853515625,3431.508056640625,1709.259521484375,4094.46484375
2023-07-31,1400.2999267578125,2621.485595703125,34695.9375,6172.39697265625,1791.5184326171875,62800.9296875,27593.888671875,3415.8525390625,1716.7562255859375,4120.29931640625
2023-08-01,1398.7403564453125,2653.9716796875,35056.9453125,6181.00927734375,1767.6444091796875,60594.62890625,27733.345703125,3405.089111328125,1715.1265869140625,4124.19775390625
2023-08-02,1380.025634765625,2605.735107421875,33690.96484375,6081.4853515625,1758.3873291015625,61106.80859375,27122.607421875,3361.05810546875,1685.7913818359375,3980.404541015625
2023-08-03,1363.650146484375,2546.6708984375,33310.44140625,6083.3994140625,1767.6444091796875,60850.71484375,26752.314453125,3290.60791015625,1708.2816162109375,3832.223876953125
2023-08-04,1381.39013671875,2544.7021484375,33203.11328125,5906.36181640625,1765.695556640625,60614.32421875,26704.2265625,3278.866455078125,1719.6898193359375,3851.721923828125
2023-08-07,1390.3577880859375,2542.73291015625,32968.94140625,5963.779296875,1793.46728515625,60052.89453125,26800.40625,3311.15576171875,1864.40966796875,3854.64599609375
2023-08-08,1385.678955078125,2554.5458984375,33125.0546875,5893.9208984375,1801.262939453125,59530.8671875,27156.26953125,3330.725341796875,1894.3968505859375,3862.4453125
2023-08-09,1380.025634765625,2556.5146484375,33056.7578125,5880.5234375,1769.5933837890625,59097.48828125,24064.1015625,3185.9111328125,1903.1973876953125,3842.947998046875
2023-08-10,1403.029296875,2473.82421875,33661.6953125,5981.96142578125,1762.2850341796875,59570.2734375,24400.7265625,3178.08349609375,1920.472412109375,3882.917236328125
2023-08-14,1373.7872314453125,2397.0400390625,32773.8046875,5979.0908203125,1756.925537109375,58565.61328125,24121.806640625,3125.245849609375,1914.279296875,3785.91748046875
2023-08-15,1415.8956298828125,2405.89990234375,33329.95703125,6023.11083984375,1767.6444091796875,58890.6484375,23737.08984375,3105.67626953125,1885.270263671875,3795.178955078125
2023-08-16,1423.1087646484375,2364.5546875,32705.50390625,6021.19677734375,1727.204833984375,58536.0625,23116.732421875,3121.33203125,1869.6248779296875,3681.606201171875
2023-08-17,1442.0185546875,2388.1806640625,32217.65234375,5914.01708984375,1728.666748046875,58545.91015625,23395.654296875,3098.826904296875,1858.216796875,3573.395263671875
2023-08-18,1422.1339111328125,2365.538818359375,31846.88671875,5850.857421875,1710.639404296875,58979.2890625,22986.890625,3180.04052734375,1860.498291015625,3618.23974609375
2023-08-21,1445.3326416015625,2362.585693359375,32266.439453125,5864.255859375,1718.43505859375,58319.3671875,22481.94921875,3153.621337890625,1873.210205078125,3596.304931640625
2023-08-22,1454.6900634765625,2375.383056640625,32188.380859375,5893.9208984375,1758.3873291015625,59028.5390625,22505.994140625,3126.224365234375,1883.96630859375,3616.777587890625
2023-08-23,1456.249755859375,2372.429931640625,32442.06640625,5943.68359375,1750.5916748046875,60210.484375,23126.3515625,3165.363037109375,1874.18798828125,3613.365478515625
2023-08-24,1460.9285888671875,2365.538818359375,32773.8046875,5880.5234375,1753.0277099609375,60604.47265625,23227.33984375,3221.13623046875,1874.840087890625,3615.31494140625
2023-08-25,1462.682861328125,2335.022216796875,31778.5859375,5821.1923828125,1748.155517578125,59481.625,22929.181640625,3202.545166015625,1845.8306884765625,3584.119140625
2023-08-28,1464.4373779296875,2362.585693359375,32285.955078125,5909.232421875,1776.9017333984375,60702.97265625,23890.9765625,3229.9423828125,1857.8907470703125,3629.45068359375
2023-08-29,1471.8453369140625,2352.74169921875,32422.55078125,5906.36181640625,1755.9510498046875,59806.65234375,24309.357421875,3236.791748046875,1874.18798828125,3632.862548828125
2023-08-30,1473.40478515625,2369.476806640625,32378.423828125,5951.3388671875,1760.8233642578125,60121.84765625,24208.369140625,3251.468994140625,1875.1658935546875,3707.4404296875
2023-08-31,1498.35791015625,2391.133544921875,32829.48828125,5997.27294921875,1773.978271484375,59609.66796875,24261.267578125,3252.447265625,1894.3968505859375,3720.11376953125
2023-09-01,1514.928466796875,2467.91796875,32682.3984375,5998.2294921875,1789.5694580078125,59688.4609375,24597.8984375,3253.426025390625,1898.30810546875,3713.28955078125
2023-09-04,1530.329345703125,2463.980224609375,33182.4921875,5997.27294921875,1803.6988525390625,59304.33203125,24679.650390625,3261.25390625,1895.3746337890625,3694.76708984375
2023-09-05,1544.9501953125,2457.089111328125,33172.6875,6003.9716796875,1817.3414306640625,59589.96875,24746.974609375,3427.59423828125,1870.9287109375,3730.83740234375
2023-09-06,1563.2752685546875,2498.4345703125,33447.24609375,6050.86279296875,1835.855712890625,59806.65234375,25126.884765625,3454.991455078125,1876.1436767578125,3772.269287109375
2023-09-07,1571.462890625,2486.621337890625,33486.46875,6093.92578125,1832.4449462890625,58998.9921875,24694.076171875,3437.37890625,1854.63134765625,3600.69189453125
2023-09-08,1571.462890625,2436.41650390625,33064.82421875,6084.35595703125,1803.6988525390625,58092.828125,24184.32421875,3422.701904296875,1845.8306884765625,3585.58154296875
2023-09-11,1577.1163330078125,2454.13623046875,32907.93359375,6095.83935546875,1786.158935546875,56625.2421875,23934.2578125,3398.239990234375,1847.786376953125,3577.7822265625
2023-09-12,1604.0189208984375,2483.66845703125,33290.3515625,6094.88330078125,1804.186279296875,57275.31640625,24068.91015625,3386.498291015625,1853.3275146484375,3603.61669921875
2023-09-13,1582.9647216796875,2450.1982421875,33457.046875,6037.46484375,1791.5184326171875,56339.60546875,23890.9765625,3371.821044921875,1823.0146484375,3554.385498046875
2023-09-14,1619.02978515625,2489.57470703125,34447.42578125,6080.52880859375,1808.5711669921875,56989.67578125,23910.212890625,3419.7666015625,1829.5335693359375,3607.0283203125
2023-09-15,1641.4486083984375,2545.686279296875,34476.84375,6065.21728515625,1823.675048828125,57915.53515625,24068.91015625,3449.12109375,1834.0966796875,3621.65185546875
2023-09-19,1637.5499267578125,2521.075927734375,34065.0078125,6173.35400390625,1818.802978515625,56888.56640625,23963.111328125,3381.606201171875,1794.331298828125,3574.370361328125
2023-09-20,1624.8782958984375,2480.71484375,34025.78125,5996.31591796875,1785.1844482421875,57313.1796875,23689.0,3327.789794921875,1755.5439453125,3490.0439453125
2023-09-21,1603.4342041015625,2425.588134765625,33653.16796875,5888.1787109375,1777.876220703125,55466.59375,23765.9453125,3320.940673828125,1740.876220703125,3372.571533203125
2023-09-22,1581.2103271484375,2401.96240234375,33358.99609375,5886.26513671875,1770.5677490234375,55101.2265625,23357.1796875,3307.24169921875,1760.7587890625,3429.601806640625
2023-09-25,1595.0513916015625,2439.369873046875,33339.3828125,5956.12353515625,1792.492919921875,54735.86328125,23381.2265625,3342.467041015625,1767.929931640625,3426.67724609375
2023-09-26,1583.939453125,2415.744140625,33005.984375,5990.57470703125,1772.5167236328125,53985.37890625,23107.115234375,3319.962158203125,1767.2779541015625,3472.008544921875
2023-09-27,1599.3402099609375,2442.322998046875,32505.8984375,5957.080078125,1783.235595703125,55022.23046875,22804.1484375,3318.005126953125,1764.0184326171875,3385.2451171875
2023-09-28,1612.1053466796875,2414.67041015625,31897.943359375,5963.8671875,1764.5887451171875,54676.609375,22663.978515625,3285.572021484375,1735.6611328125,3345.5625
2023-09-29,1622.3170166015625,2417.63330078125,31956.779296875,6039.4814453125,1727.294921875,54804.984375,22692.978515625,3284.589599609375,1724.5789794921875,3395.532958984375
2023-10-02,1605.2318115234375,2410.719970703125,31839.111328125,5942.5390625,1723.3690185546875,54824.734375,22862.1484375,3145.028564453125,1701.7628173828125,3377.406494140625
2023-10-03,1541.6038818359375,2421.583251953125,31358.630859375,5971.62158203125,1709.6292724609375,54024.875,22340.138671875,3114.561279296875,1706.325927734375,3348.9921875
2023-10-04,1451.464111328125,2391.95556640625,30750.677734375,5921.21240234375,1687.0567626953125,54103.875,22320.806640625,3056.574951171875,1714.148681640625,3343.603271484375
2023-10-05,1471.8880615234375,2433.4345703125,31133.1015625,6029.78662109375,1716.008544921875,54696.36328125,22528.64453125,3100.8017578125,1740.876220703125,3366.138671875
2023-10-06,1503.3092041015625,2421.583251953125,30936.986328125,6054.0224609375,1716.499267578125,54350.74609375,22257.97265625,3057.5576171875,1728.1644287109375,3331.84521484375
2023-10-10,1550.637451171875,2489.727294921875,32045.033203125,6118.00439453125,1740.05322265625,54992.60546875,22538.310546875,3098.836181640625,1711.21533203125,3346.052490234375
2023-10-11,1538.2652587890625,2509.479248046875,32692.205078125,6116.0654296875,1712.082763671875,54518.6171875,22886.318359375,3117.510009765625,1701.4368896484375,3355.8505859375
2023-10-12,1588.539306640625,2588.487060546875,33094.2421875,6155.81103515625,1706.68505859375,56434.3203125,22968.484375,3140.11474609375,1692.63623046875,3430.80615234375
2023-10-13,1551.0302734375,2538.11962890625,34996.546875,6006.52099609375,1689.5101318359375,56592.31640625,22354.640625,3069.351318359375,1671.449951171875,3425.9072265625
2023-10-16,1505.8621826171875,2490.715087890625,34329.76171875,6010.39892578125,1673.8074951171875,55170.35546875,21586.125,3063.45458984375,1651.89306640625,3358.7900390625
2023-10-17,1522.161865234375,2529.2314453125,34614.125,5935.75390625,1693.926513671875,56049.20703125,22238.63671875,3082.128173828125,1660.3675537109375,3406.310791015625
2023-10-18,1525.69677734375,2522.318115234375,34623.9296875,5923.15087890625,1697.852294921875,56088.703125,22103.30078125,3071.317138671875,1658.738037109375,3383.285400390625
2023-10-19,1528.2498779296875,2496.640869140625,33692.390625,5905.701171875,1684.1124267578125,54617.36328125,21653.791015625,3095.887451171875,1657.43408203125,3328.90576171875
2023-10-20,1499.5777587890625,2479.8515625,33182.4921875,5914.42578125,1670.37255859375,53945.87890625,21281.6171875,3069.351318359375,1647.00390625,3281.874755859375
2023-10-23,1481.314208984375,2457.136962890625,32662.791015625,5881.4658203125,1661.5396728515625,52652.28515625,20875.609375,3041.832275390625,1652.218994140625,3282.36474609375
2023-10-24,1477.779541015625,2480.839111328125,33231.5234375,5895.0380859375,1662.030517578125,52444.9140625,20687.10546875,3078.19677734375,1653.5228271484375,2936.981689453125
2023-10-25,1468.7459716796875,2488.740234375,33349.1875,5991.0107421875,1672.8260498046875,52622.65625,20938.443359375,3129.303466796875,1657.43408203125,2856.1474609375
2023-10-26,1427.898193359375,2418.620849609375,32496.091796875,5928.966796875,1644.855712890625,51704.3046875,20479.267578125,3143.06298828125,1658.738037109375,2759.14599609375
2023-10-27,1480.52880859375,2393.9306640625,32711.8203125,6030.75634765625,1842.12060546875,52385.66796875,20735.439453125,3192.2041015625,1670.7978515625,2756.69677734375
2023-10-30,1469.727783203125,2413.682861328125,32260.755859375,5929.9365234375,1867.6375732421875,56592.31640625,20590.4375,3175.49609375,1645.0482177734375,2713.584716796875
2023-10-31,1414.93701171875,2454.174072265625,32378.423828125,6030.75634765625,1905.4219970703125,57421.8046875,20909.443359375,3225.6201171875,1669.1680908203125,2655.776123046875
2023-11-01,1381.1590576171875,2527.25634765625,33153.07421875,6117.03466796875,1926.0318603515625,58666.01953125,21532.955078125,3269.846923828125,1694.91796875,2710.6455078125
2023-11-02,1407.081787109375,2538.11962890625,33515.88671875,6162.59716796875,1904.931396484375,59821.37109375,21648.95703125,3246.259521484375,1713.496826171875,2778.25244140625
2023-11-06,1493.293701171875,2584.536865234375,34045.390625,6235.3037109375,1940.753173828125,61381.58203125,22320.806640625,3212.84326171875,1728.8162841796875,2818.424560546875
2023-11-07,1431.040283203125,2598.36279296875,33731.609375,6189.7412109375,1897.5706787109375,59742.37109375,21909.96484375,3190.23828125,1694.91796875,2801.27783203125
2023-11-08,1471.8880615234375,2635.891845703125,34143.453125,6566.8447265625,1915.7269287109375,59692.99609375,21832.62890625,3164.68505859375,1541.3974609375,2792.459716796875
2023-11-09,1529.62451171875,2615.15234375,35124.01953125,6932.31640625,1927.5040283203125,59367.12890625,22702.646484375,3203.01513671875,1596.1563720703125,2811.075927734375
2023-11-10,1527.4642333984375,2561.822021484375,34888.68359375,6651.1845703125,1932.4111328125,59110.38671875,22364.306640625,3147.977294921875,1594.20068359375,2779.232421875
2023-11-13,1505.27294921875,2499.603515625,34800.43359375,6799.50537109375,1909.34765625,58745.01953125,22393.306640625,2923.893798828125,1574.6439208984375,2762.08544921875
2023-11-14,1515.092041015625,2486.764892578125,34937.7109375,6793.68896484375,1913.2735595703125,59021.5078125,22204.802734375,2924.876708984375,1562.909912109375,2752.28759765625
2023-11-15,1552.20849609375,2611.20166015625,36183.0390625,6780.11767578125,1944.6785888671875,60996.46875,22755.814453125,3084.09375,1579.2071533203125,2831.162109375
2023-11-16,1584.611572265625,2608.239013671875,36134.0078125,6837.3134765625,1970.195556640625,62260.44140625,22910.484375,2998.588134765625,1539.767822265625,2824.79345703125
2023-11-17,1605.2318115234375,2584.536865234375,35986.92578125,6733.5849609375,2024.664306640625,62319.68359375,22953.986328125,2950.43017578125,1553.783447265625,2841.940185546875
2023-11-20,1622.7098388671875,2553.92138671875,36104.58984375,6592.0498046875,2021.719970703125,61500.078125,23055.48828125,3069.351318359375,1542.701171875,2836.061279296875
2023-11-21,1636.65283203125,2547.00830078125,35839.8359375,6636.6435546875,2027.6085205078125,61924.69140625,22871.818359375,3231.516845703125,1542.701171875,2851.73828125
2023-11-22,1588.146484375,2570.71044921875,36290.8984375,6708.38037109375,2019.75732421875,62655.42578125,22862.1484375,3317.0224609375,1551.501708984375,2832.6318359375
2023-11-24,1580.8802490234375,2538.11962890625,36300.70703125,6644.3984375,2073.24462890625,62388.8125,22325.638671875,3303.262939453125,1588.0078125,2846.349365234375
2023-11-27,1574.2032470703125,2530.218994140625,36320.31640625,6649.24560546875,2078.1513671875,61193.96484375,21958.298828125,3312.108154296875,1577.9034423828125,2827.242919921875
2023-11-28,1550.637451171875,2533.181884765625,36889.046875,6615.31591796875,2057.051025390625,60907.59375,21634.4609375,3365.1806640625,1562.909912109375,2779.232421875
2023-11-29,1556.725341796875,2515.405029296875,36663.515625,6617.2548828125,2059.013916015625,61658.08203125,21445.953125,3420.218505859375,1560.3023681640625,2758.65625
2023-11-30,1618.193115234375,2532.194091796875,36761.57421875,6700.625,2072.753662109375,62556.6796875,21416.953125,3353.38671875,1552.4794921875,2745.4287109375
2023-12-01,1641.169677734375,2512.4423828125,36379.1484375,6697.716796875,2070.790771484375,61875.3203125,21223.6171875,3297.3662109375,1552.4794921875,2719.4638671875
2023-12-04,1616.8182373046875,2478.864013671875,36398.76171875,6605.6220703125,2075.20703125,61430.953125,20851.44140625,3363.215087890625,1564.213623046875,2696.92822265625
2023-12-05,1558.29638671875,2494.665771484375,35526.0546875,6604.65234375,2064.902587890625,60078.1171875,20783.7734375,3399.57958984375,1553.4573974609375,2656.26611328125
2023-12-06,1613.479736328125,2593.42529296875,36241.8671875,6664.75634765625,2136.546142578125,61569.20703125,21160.779296875,3585.3330078125,1574.3179931640625,2704.7666015625
2023-12-07,1611.319580078125,2550.95849609375,35496.640625,6652.15380859375,2113.482421875,60186.73828125,20300.4296875,3538.1572265625,1589.6373291015625,2660.185302734375
2023-12-08,1599.9295654296875,2522.318115234375,34467.04296875,6590.111328125,2116.4267578125,59169.63671875,20329.4296875,3578.452880859375,1605.2828369140625,2640.09912109375
2023-12-11,1635.2783203125,2570.71044921875,34761.20703125,6679.2978515625,2131.638671875,60087.98828125,20740.271484375,3547.002685546875,1604.956787109375,2695.458251953125
2023-12-12,1618.978515625,2575.648193359375,34986.7421875,6732.6162109375,2183.65380859375,60196.609375,20977.111328125,3508.672607421875,1599.74169921875,2701.33740234375
2023-12-13,1629.3868408203125,2587.499267578125,34555.2890625,6714.197265625,2103.66845703125,60245.984375,21344.451171875,3446.7548828125,1588.65966796875,2710.15576171875
2023-12-14,1609.7486572265625,2559.8466796875,34771.015625,6649.24560546875,2077.660888671875,59623.87109375,20803.109375,3561.7451171875,1593.222900390625,2683.700927734375
2023-12-15,1596.7872314453125,2639.842041015625,34888.68359375,6570.72314453125,2034.9691162109375,61717.32421875,21590.95703125,3669.85546875,1591.593017578125,2737.59033203125
2023-12-18,1591.0921630859375,2582.561767578125,34476.84375,6604.65234375,2047.7275390625,61085.3359375,21363.787109375,3567.641845703125,1589.96337890625,2706.236572265625
2023-12-19,1611.71240234375,2593.42529296875,35231.88671875,6723.890625,2074.716796875,61806.1953125,21499.123046875,3597.12646484375,1606.586669921875,2737.100341796875
2023-12-20,1606.9990234375,2598.36279296875,36614.484375,6752.00439453125,2029.5714111328125,61796.32421875,22166.134765625,3605.971923828125,1609.52001953125,2756.69677734375
2023-12-21,1599.9295654296875,2582.561767578125,35182.8515625,6733.5849609375,2042.8206787109375,61667.953125,21793.9609375,3605.971923828125,1619.62451171875,2728.2822265625
2023-12-22,1600.322265625,2564.784912109375,34918.10546875,6733.5849609375,2049.6904296875,61243.33203125,21600.623046875,3625.62841796875,1638.529296875,2713.094970703125
2023-12-25,1614.4617919921875,2591.449951171875,35133.82421875,6721.9521484375,2060.9765625,61263.08984375,21610.291015625,3651.181640625,1642.11474609375,2697.908203125
2023-12-26,1632.9217529296875,2597.37548828125,34996.546875,6773.33154296875,2065.8837890625,61460.58203125,21644.125,3656.095947265625,1645.3741455078125,2679.781494140625
2023-12-27,1649.6142578125,2634.904052734375,35094.60546875,6908.08056640625,2087.965576171875,62043.1953125,22059.80078125,3741.601318359375,1664.60498046875,2745.4287109375
2023-12-28,1635.081787109375,2641.817138671875,34839.65625,6914.8671875,2088.45654296875,61845.6953125,22127.46875,3719.979248046875,1666.2410888671875,2813.03564453125
2023-12-29,1639.7950439453125,2648.730712890625,34310.1484375,7133.9560546875,2087.965576171875,61342.08203125,22219.3046875,3711.1337890625,1668.20458984375,2790.010009765625
2024-01-04,1663.3609619140625,2586.511962890625,33878.6953125,6956.5517578125,2104.649658203125,59831.2421875,22233.802734375,3566.658935546875,1692.4193115234375,2803.237548828125
2024-01-05,1639.40234375,2601.325927734375,33829.66796875,7002.1142578125,2084.0400390625,59377.00390625,21992.130859375,3439.875244140625,1677.03955078125,2790.5
2024-01-09,1679.07177734375,2634.904052734375,33790.4453125,7307.48095703125,2071.772216796875,60808.84375,22485.142578125,3552.899658203125,1686.5291748046875,2798.338623046875
2024-01-10,1709.7071533203125,2735.638671875,35094.60546875,7583.765625,2031.5343017578125,63761.40625,22543.14453125,3569.607421875,1716.634033203125,2852.718017578125
2024-01-11,1721.09765625,2832.423095703125,35908.47265625,7687.49365234375,2035.4598388671875,64798.25,23403.49609375,3549.951171875,1716.9613037109375,2863.006103515625
2024-01-12,1732.094970703125,2878.840087890625,38183.40234375,7876.5302734375,2046.74609375,66131.34375,23770.8359375,3714.08203125,1750.3385009765625,2904.64794921875
2024-01-15,1763.908935546875,2848.224609375,38065.734375,7882.3466796875,2029.0806884765625,66002.9765625,23591.998046875,3690.494873046875,1742.812255859375,2898.279296875
2024-01-16,1766.069091796875,2840.323974609375,38242.23046875,7791.2216796875,1990.805419921875,65361.12109375,23176.32421875,3716.048095703125,1751.974609375,2931.102783203125
2024-01-17,1764.890869140625,2847.237060546875,37997.08984375,7697.18798828125,1909.8385009765625,65775.859375,22596.310546875,3641.353515625,1727.759765625,2841.4501953125
2024-01-18,1779.423095703125,2812.671142578125,38036.3125,7819.33447265625,1942.225341796875,64966.125,22837.984375,3587.29833984375,1698.3094482421875,2772.37353515625
2024-01-19,1792.7772216796875,2868.964111328125,38085.33984375,7887.1943359375,1973.139892578125,64709.37890625,23422.830078125,3595.160888671875,1673.767333984375,2805.197265625
2024-01-22,1854.8341064453125,2923.281982421875,38840.38671875,7855.20361328125,2012.396728515625,65884.484375,23741.8359375,3626.611328125,1680.63916015625,2832.6318359375
2024-01-23,1847.960693359375,2902.542236328125,38938.4375,7841.6318359375,2047.7275390625,65588.2421875,23804.669921875,3714.08203125,1671.476806640625,2895.82958984375
2024-01-24,1815.164794921875,2870.939208984375,38330.484375,7695.24951171875,2087.47509765625,64768.62890625,23282.658203125,3763.22314453125,1682.6025390625,2889.460693359375
2024-01-25,1842.0693359375,2835.385986328125,38203.0078125,7728.20947265625,2054.597412109375,65124.12109375,23200.4921875,3826.123779296875,1655.1153564453125,2798.338623046875
2024-01-26,1818.8961181640625,2766.25390625,38114.7578125,7653.56396484375,2024.173583984375,65509.23828125,23118.32421875,3733.738525390625,1658.7149658203125,2757.186767578125
2024-01-29,1824.1983642578125,2835.385986328125,38340.2890625,7843.5703125,2035.9505615234375,65746.2265625,23142.490234375,3713.099853515625,1691.764892578125,2744.448974609375
2024-01-30,1786.492919921875,2860.07568359375,38654.0703125,8018.06494140625,2039.8763427734375,66486.84375,23340.662109375,3712.11669921875,1656.7515869140625,2738.080322265625
2024-01-31,1904.91162109375,2902.542236328125,38967.859375,8055.873046875,2045.274169921875,65746.2265625,23089.322265625,3786.811279296875,1664.93212890625,2715.0546875
